geo,timeQuarter,hicpIndex,hicpInflation,employmentIndex,hicpIndex_nMonths,hicpInflation_nMonths,hicp_nMonths_min,inc_share_bottom20,inc_share_lowmid20,inc_share_mid20,inc_share_top20,inc_share_upmid20,year,quarter,inc_top_bottom_gap,inc_top_bottom_ratio
DK,2021Q3,105.23333333333333,1.9666666666666666,107.6,3,3,3,9.2,14.3,18.0,36.2,22.3,2021,3,27.000000000000004,3.9347826086956528
DK,2021Q4,106.56666666666666,3.466666666666667,108.5,3,3,3,9.2,14.3,18.0,36.2,22.3,2021,4,27.000000000000004,3.9347826086956528
DK,2022Q1,108.93333333333334,5.3999999999999995,108.7,3,3,3,9.1,14.1,17.700000000000003,36.9,22.1,2022,1,27.799999999999997,4.054945054945055
DK,2022Q2,112.93333333333334,8.233333333333333,110.5,3,3,3,9.1,14.1,17.700000000000003,36.9,22.1,2022,2,27.799999999999997,4.054945054945055
DK,2022Q3,115.96666666666665,10.200000000000001,110.5,3,3,3,9.1,14.1,17.700000000000003,36.9,22.1,2022,3,27.799999999999997,4.054945054945055
DK,2022Q4,117.46666666666665,10.233333333333333,110.8,3,3,3,9.1,14.1,17.700000000000003,36.9,22.1,2022,4,27.799999999999997,4.054945054945055
DK,2023Q1,117.63333333333334,8.0,110.5,3,3,3,8.899999999999999,14.1,17.700000000000003,37.2,22.0,2023,1,28.300000000000004,4.179775280898878
DK,2023Q2,117.03333333333335,3.633333333333333,109.4,3,3,3,8.899999999999999,14.1,17.700000000000003,37.2,22.0,2023,2,28.300000000000004,4.179775280898878
DK,2023Q3,118.33333333333333,2.033333333333333,111.0,3,3,3,8.899999999999999,14.1,17.700000000000003,37.2,22.0,2023,3,28.300000000000004,4.179775280898878
DK,2023Q4,117.56666666666666,0.09999999999999999,110.7,3,3,3,8.899999999999999,14.1,17.700000000000003,37.2,22.0,2023,4,28.300000000000004,4.179775280898878
DK,2024Q1,118.53333333333335,0.7666666666666667,111.0,3,3,3,9.0,14.0,17.5,37.7,21.8,2024,1,28.700000000000003,4.188888888888889
DK,2024Q2,118.73333333333333,1.4666666666666666,110.8,3,3,3,9.0,14.0,17.5,37.7,21.8,2024,2,28.700000000000003,4.188888888888889
DK,2024Q3,119.73333333333333,1.2,110.7,3,3,3,9.0,14.0,17.5,37.7,21.8,2024,3,28.700000000000003,4.188888888888889
DK,2024Q4,119.53333333333335,1.6666666666666667,111.3,3,3,3,9.0,14.0,17.5,37.7,21.8,2024,4,28.700000000000003,4.188888888888889
EA,2010Q1,92.09666666666665,1.1,100.7,3,3,3,8.1,13.4,17.5,38.5,22.6,2010,1,30.4,4.753086419753086
EA,2010Q2,93.31666666666666,1.5999999999999999,101.0,3,3,3,8.1,13.4,17.5,38.5,22.6,2010,2,30.4,4.753086419753086
EA,2010Q3,93.17333333333333,1.7333333333333334,100.9,3,3,3,8.1,13.4,17.5,38.5,22.6,2010,3,30.4,4.753086419753086
EA,2010Q4,93.95333333333333,2.0,100.9,3,3,3,8.1,13.4,17.5,38.5,22.6,2010,4,30.4,4.753086419753086
EA,2011Q1,94.37000000000002,2.466666666666667,101.5,3,3,3,7.9,13.3,17.5,38.7,22.7,2011,1,30.800000000000004,4.89873417721519
EA,2011Q2,95.88333333333334,2.733333333333333,101.2,3,3,3,7.9,13.3,17.5,38.7,22.7,2011,2,30.800000000000004,4.89873417721519
EA,2011Q3,95.68333333333334,2.6999999999999997,101.1,3,3,3,7.9,13.3,17.5,38.7,22.7,2011,3,30.800000000000004,4.89873417721519
EA,2011Q4,96.71333333333332,2.933333333333333,100.7,3,3,3,7.9,13.3,17.5,38.7,22.7,2011,4,30.800000000000004,4.89873417721519
EA,2012Q1,96.90666666666668,2.7000000000000006,100.4,3,3,3,8.0,13.3,17.5,38.5,22.799999999999997,2012,1,30.5,4.8125
EA,2012Q2,98.24333333333334,2.466666666666667,99.8,3,3,3,8.0,13.3,17.5,38.5,22.799999999999997,2012,2,30.5,4.8125
EA,2012Q3,98.12000000000002,2.533333333333333,99.5,3,3,3,8.0,13.3,17.5,38.5,22.799999999999997,2012,3,30.5,4.8125
EA,2012Q4,98.94,2.3000000000000003,98.9,3,3,3,8.0,13.3,17.5,38.5,22.799999999999997,2012,4,30.5,4.8125
EA,2013Q1,98.70666666666666,1.8666666666666665,98.3,3,3,3,7.9,13.3,17.5,38.7,22.6,2013,1,30.800000000000004,4.89873417721519
EA,2013Q2,99.62000000000002,1.4000000000000001,98.6,3,3,3,7.9,13.3,17.5,38.7,22.6,2013,2,30.800000000000004,4.89873417721519
EA,2013Q3,99.44,1.3333333333333333,98.7,3,3,3,7.9,13.3,17.5,38.7,22.6,2013,3,30.800000000000004,4.89873417721519
EA,2013Q4,99.74333333333334,0.7999999999999999,98.9,3,3,3,7.9,13.3,17.5,38.7,22.6,2013,4,30.800000000000004,4.89873417721519
EA,2014Q1,99.34666666666665,0.6666666666666666,99.1,3,3,3,7.6000000000000005,13.2,17.5,38.7,22.9,2014,1,31.1,5.092105263157895
EA,2014Q2,100.18333333333334,0.5666666666666667,99.1,3,3,3,7.6000000000000005,13.2,17.5,38.7,22.9,2014,2,31.1,5.092105263157895
EA,2014Q3,99.79,0.36666666666666664,99.3,3,3,3,7.6000000000000005,13.2,17.5,38.7,22.9,2014,3,31.1,5.092105263157895
EA,2014Q4,99.90666666666668,0.16666666666666666,99.7,3,3,3,7.6000000000000005,13.2,17.5,38.7,22.9,2014,4,31.1,5.092105263157895
EA,2015Q1,99.02999999999999,-0.3333333333333333,99.4,3,3,3,7.7,13.3,17.5,38.599999999999994,22.799999999999997,2015,1,30.899999999999995,5.012987012987012
EA,2015Q2,100.62000000000002,0.4333333333333333,99.9,3,3,3,7.7,13.3,17.5,38.599999999999994,22.799999999999997,2015,2,30.899999999999995,5.012987012987012
EA,2015Q3,100.18333333333334,0.36666666666666664,100.2,3,3,3,7.7,13.3,17.5,38.599999999999994,22.799999999999997,2015,3,30.899999999999995,5.012987012987012
EA,2015Q4,100.16333333333334,0.26666666666666666,100.5,3,3,3,7.7,13.3,17.5,38.599999999999994,22.799999999999997,2015,4,30.899999999999995,5.012987012987012
EA,2016Q1,99.08333333333333,0.06666666666666667,101.3,3,3,3,7.7,13.2,17.6,38.599999999999994,22.799999999999997,2016,1,30.899999999999995,5.012987012987012
EA,2016Q2,100.50999999999999,-0.13333333333333333,101.5,3,3,3,7.7,13.2,17.6,38.599999999999994,22.799999999999997,2016,2,30.899999999999995,5.012987012987012
EA,2016Q3,100.44666666666667,0.26666666666666666,101.6,3,3,3,7.7,13.2,17.6,38.599999999999994,22.799999999999997,2016,3,30.899999999999995,5.012987012987012
EA,2016Q4,100.89666666666666,0.7333333333333333,101.9,3,3,3,7.7,13.2,17.6,38.599999999999994,22.799999999999997,2016,4,30.899999999999995,5.012987012987012
EA,2017Q1,100.80333333333333,1.7333333333333334,102.4,3,3,3,7.8,13.4,17.700000000000003,38.3,22.799999999999997,2017,1,30.499999999999996,4.91025641025641
EA,2017Q2,102.04333333333334,1.5333333333333334,102.8,3,3,3,7.8,13.4,17.700000000000003,38.3,22.799999999999997,2017,2,30.499999999999996,4.91025641025641
EA,2017Q3,101.93333333333334,1.4666666666666666,103.2,3,3,3,7.8,13.4,17.700000000000003,38.3,22.799999999999997,2017,3,30.499999999999996,4.91025641025641
EA,2017Q4,102.32333333333334,1.4000000000000001,103.7,3,3,3,7.8,13.4,17.700000000000003,38.3,22.799999999999997,2017,4,30.499999999999996,4.91025641025641
EA,2018Q1,102.08333333333333,1.2666666666666666,103.7,3,3,3,7.8,13.4,17.700000000000003,38.5,22.7,2018,1,30.7,4.935897435897436
EA,2018Q2,103.79333333333334,1.7333333333333334,104.6,3,3,3,7.8,13.4,17.700000000000003,38.5,22.7,2018,2,30.7,4.935897435897436
EA,2018Q3,104.09333333333332,2.1333333333333333,105.0,3,3,3,7.8,13.4,17.700000000000003,38.5,22.7,2018,3,30.7,4.935897435897436
EA,2018Q4,104.27666666666666,1.8999999999999997,105.2,3,3,3,7.8,13.4,17.700000000000003,38.5,22.7,2018,4,30.7,4.935897435897436
EA,2019Q1,103.54,1.4333333333333333,105.8,3,3,3,7.8999999999999995,13.5,17.700000000000003,38.2,22.7,2019,1,30.300000000000004,4.835443037974684
EA,2019Q2,105.25,1.4000000000000001,105.5,3,3,3,7.8999999999999995,13.5,17.700000000000003,38.2,22.7,2019,2,30.300000000000004,4.835443037974684
EA,2019Q3,105.08666666666666,0.9333333333333332,105.8,3,3,3,7.8999999999999995,13.5,17.700000000000003,38.2,22.7,2019,3,30.300000000000004,4.835443037974684
EA,2019Q4,105.32333333333334,1.0,105.7,3,3,3,7.8999999999999995,13.5,17.700000000000003,38.2,22.7,2019,4,30.300000000000004,4.835443037974684
EA,2020Q1,104.68666666666667,1.0999999999999999,101.2,3,3,3,7.9,13.4,17.700000000000003,38.3,22.799999999999997,2020,1,30.4,4.848101265822784
EA,2020Q2,105.48333333333333,0.2333333333333333,87.4,3,3,3,7.9,13.4,17.700000000000003,38.3,22.799999999999997,2020,2,30.4,4.848101265822784
EA,2020Q3,105.05333333333333,-0.033333333333333326,99.8,3,3,3,7.9,13.4,17.700000000000003,38.3,22.799999999999997,2020,3,30.4,4.848101265822784
EA,2020Q4,105.03333333333335,-0.3,99.3,3,3,3,7.9,13.4,17.700000000000003,38.3,22.799999999999997,2020,4,30.4,4.848101265822784
EA,2021Q1,105.79666666666667,1.0333333333333334,99.5,3,3,3,7.9,13.3,17.5,38.5,22.799999999999997,2021,1,30.6,4.8734177215189876
EA,2021Q2,107.42,1.8333333333333333,102.7,3,3,3,7.9,13.3,17.5,38.5,22.799999999999997,2021,2,30.6,4.8734177215189876
EA,2021Q3,108.02333333333333,2.8666666666666667,104.1,3,3,3,7.9,13.3,17.5,38.5,22.799999999999997,2021,3,30.6,4.8734177215189876
EA,2021Q4,109.89333333333333,4.666666666666667,104.9,3,3,3,7.9,13.3,17.5,38.5,22.799999999999997,2021,4,30.6,4.8734177215189876
EA,2022Q1,112.3,6.133333333333334,106.1,3,3,3,,,,,,2022,1,,
EA,2022Q2,116.06333333333333,8.033333333333333,106.7,3,3,3,,,,,,2022,2,,
EA,2022Q3,118.08333333333333,9.299999999999999,107.2,3,3,3,,,,,,2022,3,,
EA,2022Q4,120.83333333333333,9.966666666666667,107.6,3,3,3,,,,,,2022,4,,
EA,2023Q1,121.28333333333335,8.0,108.7,3,3,3,,,,,,2023,1,,
EA,2023Q2,123.24666666666667,6.2,108.8,3,3,3,,,,,,2023,2,,
EA,2023Q3,123.94,4.933333333333334,109.3,3,3,3,,,,,,2023,3,,
EA,2023Q4,124.14666666666666,2.733333333333333,109.4,3,3,3,,,,,,2023,4,,
EA,2024Q1,124.42666666666666,2.6,109.8,3,3,3,,,,,,2024,1,,
EA,2024Q2,126.31,2.5,110.0,3,3,3,,,,,,2024,2,,
EA,2024Q3,126.62000000000002,2.1666666666666665,109.9,3,3,3,,,,,,2024,3,,
EA,2024Q4,126.90666666666668,2.1999999999999997,110.4,3,3,3,,,,,,2024,4,,
EA19,2010Q1,92.08999999999999,1.1,100.5,3,3,3,8.0,13.4,17.5,38.5,22.6,2010,1,30.5,4.8125
EA19,2010Q2,93.31333333333333,1.5999999999999999,100.8,3,3,3,8.0,13.4,17.5,38.5,22.6,2010,2,30.5,4.8125
EA19,2010Q3,93.16666666666667,1.7333333333333334,100.8,3,3,3,8.0,13.4,17.5,38.5,22.6,2010,3,30.5,4.8125
EA19,2010Q4,93.95333333333333,2.0,100.8,3,3,3,8.0,13.4,17.5,38.5,22.6,2010,4,30.5,4.8125
EA19,2011Q1,94.37333333333332,2.466666666666667,101.4,3,3,3,7.9,13.2,17.5,38.7,22.7,2011,1,30.800000000000004,4.89873417721519
EA19,2011Q2,95.89333333333333,2.733333333333333,101.1,3,3,3,7.9,13.2,17.5,38.7,22.7,2011,2,30.800000000000004,4.89873417721519
EA19,2011Q3,95.69333333333333,2.733333333333333,101.0,3,3,3,7.9,13.2,17.5,38.7,22.7,2011,3,30.800000000000004,4.89873417721519
EA19,2011Q4,96.71666666666665,2.933333333333333,100.7,3,3,3,7.9,13.2,17.5,38.7,22.7,2011,4,30.800000000000004,4.89873417721519
EA19,2012Q1,96.91666666666667,2.7000000000000006,100.3,3,3,3,8.0,13.3,17.5,38.5,22.799999999999997,2012,1,30.5,4.8125
EA19,2012Q2,98.24666666666667,2.466666666666667,99.7,3,3,3,8.0,13.3,17.5,38.5,22.799999999999997,2012,2,30.5,4.8125
EA19,2012Q3,98.12999999999998,2.533333333333333,99.4,3,3,3,8.0,13.3,17.5,38.5,22.799999999999997,2012,3,30.5,4.8125
EA19,2012Q4,98.94333333333333,2.3000000000000003,98.9,3,3,3,8.0,13.3,17.5,38.5,22.799999999999997,2012,4,30.5,4.8125
EA19,2013Q1,98.71666666666665,1.8666666666666665,98.3,3,3,3,7.9,13.2,17.5,38.7,22.6,2013,1,30.800000000000004,4.89873417721519
EA19,2013Q2,99.62666666666668,1.4000000000000001,98.6,3,3,3,7.9,13.2,17.5,38.7,22.6,2013,2,30.800000000000004,4.89873417721519
EA19,2013Q3,99.44,1.3333333333333333,98.7,3,3,3,7.9,13.2,17.5,38.7,22.6,2013,3,30.800000000000004,4.89873417721519
EA19,2013Q4,99.74333333333334,0.7999999999999999,98.9,3,3,3,7.9,13.2,17.5,38.7,22.6,2013,4,30.800000000000004,4.89873417721519
EA19,2014Q1,99.35000000000001,0.6666666666666666,99.1,3,3,3,7.6000000000000005,13.2,17.5,38.7,22.9,2014,1,31.1,5.092105263157895
EA19,2014Q2,100.18333333333334,0.5666666666666667,99.1,3,3,3,7.6000000000000005,13.2,17.5,38.7,22.9,2014,2,31.1,5.092105263157895
EA19,2014Q3,99.79,0.36666666666666664,99.3,3,3,3,7.6000000000000005,13.2,17.5,38.7,22.9,2014,3,31.1,5.092105263157895
EA19,2014Q4,99.90666666666668,0.16666666666666666,99.7,3,3,3,7.6000000000000005,13.2,17.5,38.7,22.9,2014,4,31.1,5.092105263157895
EA19,2015Q1,99.02999999999999,-0.3333333333333333,99.4,3,3,3,7.7,13.3,17.5,38.599999999999994,22.799999999999997,2015,1,30.899999999999995,5.012987012987012
EA19,2015Q2,100.62000000000002,0.4333333333333333,99.9,3,3,3,7.7,13.3,17.5,38.599999999999994,22.799999999999997,2015,2,30.899999999999995,5.012987012987012
EA19,2015Q3,100.18333333333334,0.36666666666666664,100.2,3,3,3,7.7,13.3,17.5,38.599999999999994,22.799999999999997,2015,3,30.899999999999995,5.012987012987012
EA19,2015Q4,100.16333333333334,0.26666666666666666,100.5,3,3,3,7.7,13.3,17.5,38.599999999999994,22.799999999999997,2015,4,30.899999999999995,5.012987012987012
EA19,2016Q1,99.08333333333333,0.06666666666666667,101.3,3,3,3,7.7,13.2,17.6,38.599999999999994,22.799999999999997,2016,1,30.899999999999995,5.012987012987012
EA19,2016Q2,100.50999999999999,-0.13333333333333333,101.5,3,3,3,7.7,13.2,17.6,38.599999999999994,22.799999999999997,2016,2,30.899999999999995,5.012987012987012
EA19,2016Q3,100.44666666666667,0.26666666666666666,101.6,3,3,3,7.7,13.2,17.6,38.599999999999994,22.799999999999997,2016,3,30.899999999999995,5.012987012987012
EA19,2016Q4,100.89666666666666,0.7333333333333333,101.9,3,3,3,7.7,13.2,17.6,38.599999999999994,22.799999999999997,2016,4,30.899999999999995,5.012987012987012
EA19,2017Q1,100.80333333333333,1.7333333333333334,102.4,3,3,3,7.8,13.4,17.700000000000003,38.3,22.799999999999997,2017,1,30.499999999999996,4.91025641025641
EA19,2017Q2,102.04333333333334,1.5333333333333334,102.8,3,3,3,7.8,13.4,17.700000000000003,38.3,22.799999999999997,2017,2,30.499999999999996,4.91025641025641
EA19,2017Q3,101.93333333333334,1.4666666666666666,103.2,3,3,3,7.8,13.4,17.700000000000003,38.3,22.799999999999997,2017,3,30.499999999999996,4.91025641025641
EA19,2017Q4,102.32333333333334,1.4000000000000001,103.7,3,3,3,7.8,13.4,17.700000000000003,38.3,22.799999999999997,2017,4,30.499999999999996,4.91025641025641
EA19,2018Q1,102.08333333333333,1.2666666666666666,103.7,3,3,3,7.8,13.4,17.700000000000003,38.5,22.7,2018,1,30.7,4.935897435897436
EA19,2018Q2,103.79333333333334,1.7333333333333334,104.6,3,3,3,7.8,13.4,17.700000000000003,38.5,22.7,2018,2,30.7,4.935897435897436
EA19,2018Q3,104.09333333333332,2.1333333333333333,105.0,3,3,3,7.8,13.4,17.700000000000003,38.5,22.7,2018,3,30.7,4.935897435897436
EA19,2018Q4,104.27666666666666,1.8999999999999997,105.2,3,3,3,7.8,13.4,17.700000000000003,38.5,22.7,2018,4,30.7,4.935897435897436
EA19,2019Q1,103.54,1.4333333333333333,105.8,3,3,3,7.8999999999999995,13.5,17.700000000000003,38.2,22.7,2019,1,30.300000000000004,4.835443037974684
EA19,2019Q2,105.25,1.4000000000000001,105.5,3,3,3,7.8999999999999995,13.5,17.700000000000003,38.2,22.7,2019,2,30.300000000000004,4.835443037974684
EA19,2019Q3,105.08666666666666,0.9333333333333332,105.8,3,3,3,7.8999999999999995,13.5,17.700000000000003,38.2,22.7,2019,3,30.300000000000004,4.835443037974684
EA19,2019Q4,105.32333333333334,1.0,105.7,3,3,3,7.8999999999999995,13.5,17.700000000000003,38.2,22.7,2019,4,30.300000000000004,4.835443037974684
EA19,2020Q1,104.68666666666667,1.0999999999999999,101.2,3,3,3,7.9,13.4,17.700000000000003,38.3,22.799999999999997,2020,1,30.4,4.848101265822784
EA19,2020Q2,105.48333333333333,0.2333333333333333,87.4,3,3,3,7.9,13.4,17.700000000000003,38.3,22.799999999999997,2020,2,30.4,4.848101265822784
EA19,2020Q3,105.05333333333333,-0.033333333333333326,99.8,3,3,3,7.9,13.4,17.700000000000003,38.3,22.799999999999997,2020,3,30.4,4.848101265822784
EA19,2020Q4,105.03333333333335,-0.3,99.3,3,3,3,7.9,13.4,17.700000000000003,38.3,22.799999999999997,2020,4,30.4,4.848101265822784
EA19,2021Q1,105.79666666666667,1.0333333333333334,99.5,3,3,3,7.9,13.3,17.5,38.5,22.799999999999997,2021,1,30.6,4.8734177215189876
EA19,2021Q2,107.42,1.8333333333333333,102.7,3,3,3,7.9,13.3,17.5,38.5,22.799999999999997,2021,2,30.6,4.8734177215189876
EA19,2021Q3,108.02333333333333,2.8666666666666667,104.1,3,3,3,7.9,13.3,17.5,38.5,22.799999999999997,2021,3,30.6,4.8734177215189876
EA19,2021Q4,109.89333333333333,4.666666666666667,104.9,3,3,3,7.9,13.3,17.5,38.5,22.799999999999997,2021,4,30.6,4.8734177215189876
EA19,2022Q1,112.3,6.133333333333334,106.1,3,3,3,,,,,,2022,1,,
EA19,2022Q2,116.06333333333333,8.033333333333333,106.7,3,3,3,,,,,,2022,2,,
EA19,2022Q3,118.08333333333333,9.299999999999999,107.2,3,3,3,,,,,,2022,3,,
EA19,2022Q4,120.83333333333333,9.966666666666667,107.6,3,3,3,,,,,,2022,4,,
EA19,2023Q1,121.28333333333335,8.0,108.8,3,3,3,,,,,,2023,1,,
EA19,2023Q2,123.23333333333333,6.166666666666667,108.8,3,3,3,,,,,,2023,2,,
EA19,2023Q3,123.90666666666668,4.933333333333334,109.3,3,3,3,,,,,,2023,3,,
EA19,2023Q4,124.11666666666666,2.733333333333333,109.4,3,3,3,,,,,,2023,4,,
EA19,2024Q1,124.40666666666668,2.6,109.8,3,3,3,,,,,,2024,1,,
EA19,2024Q2,126.28000000000002,2.466666666666667,109.9,3,3,3,,,,,,2024,2,,
EA19,2024Q3,126.57666666666667,2.1666666666666665,109.8,3,3,3,,,,,,2024,3,,
EA19,2024Q4,126.86666666666666,2.1999999999999997,110.4,3,3,3,,,,,,2024,4,,
EA20,2010Q1,92.09333333333332,1.1,100.6,3,3,3,,,,,,2010,1,,
EA20,2010Q2,93.31333333333333,1.5999999999999999,100.8,3,3,3,,,,,,2010,2,,
EA20,2010Q3,93.17,1.7333333333333334,100.8,3,3,3,,,,,,2010,3,,
EA20,2010Q4,93.94666666666667,2.0,100.9,3,3,3,,,,,,2010,4,,
EA20,2011Q1,94.37333333333332,2.466666666666667,101.4,3,3,3,,,,,,2011,1,,
EA20,2011Q2,95.88333333333334,2.733333333333333,101.1,3,3,3,,,,,,2011,2,,
EA20,2011Q3,95.69,2.733333333333333,100.9,3,3,3,,,,,,2011,3,,
EA20,2011Q4,96.70666666666666,2.933333333333333,100.6,3,3,3,,,,,,2011,4,,
EA20,2012Q1,96.90666666666668,2.6666666666666665,100.4,3,3,3,,,,,,2012,1,,
EA20,2012Q2,98.25,2.466666666666667,99.8,3,3,3,,,,,,2012,2,,
EA20,2012Q3,98.12999999999998,2.533333333333333,99.5,3,3,3,,,,,,2012,3,,
EA20,2012Q4,98.94333333333333,2.3000000000000003,98.8,3,3,3,,,,,,2012,4,,
EA20,2013Q1,98.71666666666665,1.8666666666666665,98.3,3,3,3,,,,,,2013,1,,
EA20,2013Q2,99.62999999999998,1.4000000000000001,98.6,3,3,3,,,,,,2013,2,,
EA20,2013Q3,99.45,1.3333333333333333,98.7,3,3,3,,,,,,2013,3,,
EA20,2013Q4,99.74666666666667,0.7999999999999999,98.9,3,3,3,,,,,,2013,4,,
EA20,2014Q1,99.35000000000001,0.6666666666666666,99.1,3,3,3,7.6000000000000005,13.2,17.5,38.7,22.9,2014,1,31.1,5.092105263157895
EA20,2014Q2,100.19,0.5666666666666667,99.1,3,3,3,7.6000000000000005,13.2,17.5,38.7,22.9,2014,2,31.1,5.092105263157895
EA20,2014Q3,99.8,0.36666666666666664,99.3,3,3,3,7.6000000000000005,13.2,17.5,38.7,22.9,2014,3,31.1,5.092105263157895
EA20,2014Q4,99.90666666666668,0.16666666666666666,99.7,3,3,3,7.6000000000000005,13.2,17.5,38.7,22.9,2014,4,31.1,5.092105263157895
EA20,2015Q1,99.02999999999999,-0.3333333333333333,99.4,3,3,3,7.7,13.3,17.5,38.599999999999994,22.799999999999997,2015,1,30.899999999999995,5.012987012987012
EA20,2015Q2,100.62000000000002,0.4333333333333333,99.9,3,3,3,7.7,13.3,17.5,38.599999999999994,22.799999999999997,2015,2,30.899999999999995,5.012987012987012
EA20,2015Q3,100.18666666666667,0.36666666666666664,100.2,3,3,3,7.7,13.3,17.5,38.599999999999994,22.799999999999997,2015,3,30.899999999999995,5.012987012987012
EA20,2015Q4,100.16333333333334,0.26666666666666666,100.5,3,3,3,7.7,13.3,17.5,38.599999999999994,22.799999999999997,2015,4,30.899999999999995,5.012987012987012
EA20,2016Q1,99.07666666666667,0.06666666666666667,101.3,3,3,3,7.7,13.3,17.6,38.599999999999994,22.799999999999997,2016,1,30.899999999999995,5.012987012987012
EA20,2016Q2,100.50333333333333,-0.13333333333333333,101.5,3,3,3,7.7,13.3,17.6,38.599999999999994,22.799999999999997,2016,2,30.899999999999995,5.012987012987012
EA20,2016Q3,100.44333333333333,0.26666666666666666,101.6,3,3,3,7.7,13.3,17.6,38.599999999999994,22.799999999999997,2016,3,30.899999999999995,5.012987012987012
EA20,2016Q4,100.88666666666667,0.7333333333333333,101.9,3,3,3,7.7,13.3,17.6,38.599999999999994,22.799999999999997,2016,4,30.899999999999995,5.012987012987012
EA20,2017Q1,100.79666666666667,1.7333333333333334,102.3,3,3,3,7.8,13.4,17.700000000000003,38.3,22.9,2017,1,30.499999999999996,4.91025641025641
EA20,2017Q2,102.03333333333335,1.5333333333333334,102.8,3,3,3,7.8,13.4,17.700000000000003,38.3,22.9,2017,2,30.499999999999996,4.91025641025641
EA20,2017Q3,101.93,1.4666666666666666,103.2,3,3,3,7.8,13.4,17.700000000000003,38.3,22.9,2017,3,30.499999999999996,4.91025641025641
EA20,2017Q4,102.31666666666666,1.4000000000000001,103.7,3,3,3,7.8,13.4,17.700000000000003,38.3,22.9,2017,4,30.499999999999996,4.91025641025641
EA20,2018Q1,102.07333333333334,1.2666666666666666,103.7,3,3,3,7.8,13.4,17.700000000000003,38.5,22.7,2018,1,30.7,4.935897435897436
EA20,2018Q2,103.78666666666668,1.7333333333333334,104.6,3,3,3,7.8,13.4,17.700000000000003,38.5,22.7,2018,2,30.7,4.935897435897436
EA20,2018Q3,104.08666666666666,2.1333333333333333,105.0,3,3,3,7.8,13.4,17.700000000000003,38.5,22.7,2018,3,30.7,4.935897435897436
EA20,2018Q4,104.26666666666667,1.8999999999999997,105.2,3,3,3,7.8,13.4,17.700000000000003,38.5,22.7,2018,4,30.7,4.935897435897436
EA20,2019Q1,103.52666666666666,1.4333333333333333,105.8,3,3,3,7.8999999999999995,13.5,17.700000000000003,38.2,22.799999999999997,2019,1,30.300000000000004,4.835443037974684
EA20,2019Q2,105.24000000000001,1.4000000000000001,105.4,3,3,3,7.8999999999999995,13.5,17.700000000000003,38.2,22.799999999999997,2019,2,30.300000000000004,4.835443037974684
EA20,2019Q3,105.08,0.9333333333333332,105.8,3,3,3,7.8999999999999995,13.5,17.700000000000003,38.2,22.799999999999997,2019,3,30.300000000000004,4.835443037974684
EA20,2019Q4,105.31333333333333,1.0,105.7,3,3,3,7.8999999999999995,13.5,17.700000000000003,38.2,22.799999999999997,2019,4,30.300000000000004,4.835443037974684
EA20,2020Q1,104.68,1.0999999999999999,101.2,3,3,3,7.9,13.4,17.700000000000003,38.3,22.799999999999997,2020,1,30.4,4.848101265822784
EA20,2020Q2,105.47333333333334,0.2333333333333333,87.5,3,3,3,7.9,13.4,17.700000000000003,38.3,22.799999999999997,2020,2,30.4,4.848101265822784
EA20,2020Q3,105.04333333333334,-0.033333333333333326,99.9,3,3,3,7.9,13.4,17.700000000000003,38.3,22.799999999999997,2020,3,30.4,4.848101265822784
EA20,2020Q4,105.02,-0.3,99.4,3,3,3,7.9,13.4,17.700000000000003,38.3,22.799999999999997,2020,4,30.4,4.848101265822784
EA20,2021Q1,105.78666666666668,1.0333333333333334,99.5,3,3,3,7.9,13.3,17.5,38.599999999999994,22.799999999999997,2021,1,30.699999999999996,4.886075949367088
EA20,2021Q2,107.40333333333335,1.8333333333333333,102.7,3,3,3,7.9,13.3,17.5,38.599999999999994,22.799999999999997,2021,2,30.699999999999996,4.886075949367088
EA20,2021Q3,108.01666666666667,2.8666666666666667,104.1,3,3,3,7.9,13.3,17.5,38.599999999999994,22.799999999999997,2021,3,30.699999999999996,4.886075949367088
EA20,2021Q4,109.88333333333334,4.666666666666667,105.0,3,3,3,7.9,13.3,17.5,38.599999999999994,22.799999999999997,2021,4,30.699999999999996,4.886075949367088
EA20,2022Q1,112.29,6.133333333333334,106.1,3,3,3,8.0,13.4,17.700000000000003,38.1,22.799999999999997,2022,1,30.1,4.7625
EA20,2022Q2,116.06666666666666,8.1,106.7,3,3,3,8.0,13.4,17.700000000000003,38.1,22.799999999999997,2022,2,30.1,4.7625
EA20,2022Q3,118.10000000000001,9.333333333333334,107.2,3,3,3,8.0,13.4,17.700000000000003,38.1,22.799999999999997,2022,3,30.1,4.7625
EA20,2022Q4,120.84333333333332,9.966666666666667,107.5,3,3,3,8.0,13.4,17.700000000000003,38.1,22.799999999999997,2022,4,30.1,4.7625
EA20,2023Q1,121.29333333333334,8.033333333333333,108.7,3,3,3,8.1,13.5,17.6,38.1,22.7,2023,1,30.0,4.703703703703704
EA20,2023Q2,123.25999999999999,6.2,108.8,3,3,3,8.1,13.5,17.6,38.1,22.7,2023,2,30.0,4.703703703703704
EA20,2023Q3,123.95,4.933333333333334,109.3,3,3,3,8.1,13.5,17.6,38.1,22.7,2023,3,30.0,4.703703703703704
EA20,2023Q4,124.15666666666668,2.733333333333333,109.4,3,3,3,8.1,13.5,17.6,38.1,22.7,2023,4,30.0,4.703703703703704
